exclusion_class,conversation_id,customer_id,business_id,phone,customer_name,status,current_state,conversation_created_at,last_message_at,message_count,turn_count,completed_turns,non_completed_turns,eval_trace_count,twilio_message_sid_count,first_message_at,message_last_at,first_message_preview,last_message_preview,summary,review_context,review_decision
synthetic_eval,ede1e8f2-257b-415d-8df5-b0b99b4ed843,892ff099-13f6-40ee-bfba-d65ed0f7c284,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434926640045,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,clarification_needed,2026-04-27 19:31:32.694649-07,2026-04-27 19:31:34.406-07,2,1,1,0,0,0,2026-04-27 19:31:32.715555-07,2026-04-27 19:31:34.460869-07,me das un Pumpkin Spice Latte con leche de coco,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,043b9089-90cd-465c-8314-b4a2d686f151,7e289d99-545b-48d9-8778-21b71e51290f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434907910044,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,clarification_needed,2026-04-27 19:31:30.823601-07,2026-04-27 19:31:32.458-07,2,1,1,0,0,0,2026-04-27 19:31:30.84506-07,2026-04-27 19:31:32.511025-07,ponme un Vainilla Latte en las rocas,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,9eca1947-9ed4-42a4-a382-208903d7306f,023004ed-280d-42cc-a151-451be6cb44b2,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434888090043,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,awaiting_confirmation,2026-04-27 19:31:28.866994-07,2026-04-27 19:31:30.567-07,2,1,1,0,0,0,2026-04-27 19:31:28.886538-07,2026-04-27 19:31:30.621353-07,agregame un Agua caliente,📋 *Resumen de tu pedido:* • 1x Agua — $13 💰 *Total: $13* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,75a2a40a-4e2a-449c-a9a4-a5256baa1598,91b0e48c-9a1d-4777-a573-22162b6edcef,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434858760042,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,clarification_needed,2026-04-27 19:31:25.914873-07,2026-04-27 19:31:28.013-07,2,1,1,0,0,0,2026-04-27 19:31:25.936629-07,2026-04-27 19:31:28.065214-07,quiero un Te Lavanda Manzanilla chico,Necesito un poco más de detalle para encontrar la variante correcta.,,"",keep_eval_archive
synthetic_eval,b9d2fd49-1494-43f2-b797-f5f2db0e0b50,30738fca-5976-41fc-8589-b9d1501763aa,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434835830041,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,awaiting_confirmation,2026-04-27 19:31:23.635606-07,2026-04-27 19:31:25.655-07,2,1,1,0,0,0,2026-04-27 19:31:23.671179-07,2026-04-27 19:31:25.71109-07,dame un The coco club grande,📋 *Resumen de tu pedido:* • 1x The coco club — $0 💰 *Total: $0* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,c777d815-30b8-4618-80d8-21e195548a62,7eb5098a-496b-43bc-b865-87e6e9628208,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434813810040,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,clarification_needed,2026-04-27 19:31:21.420711-07,2026-04-27 19:31:23.342-07,2,1,1,0,0,0,2026-04-27 19:31:21.446235-07,2026-04-27 19:31:23.412294-07,me das un Matcha Rosa con leche de coco,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,f9bc912b-9f3a-49cc-8eda-81e1a6b23df7,bf644355-5dbf-4bd2-9238-78ed2a34e9cf,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434787210039,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,clarification_needed,2026-04-27 19:31:18.765971-07,2026-04-27 19:31:20.525-07,2,1,1,0,0,0,2026-04-27 19:31:18.793185-07,2026-04-27 19:31:20.603271-07,ponme un Leche vegetal en las rocas,"¿Qué leche prefieres: Deslactosada, Almendra, Coco, Avena o Soya?",,"",keep_eval_archive
synthetic_eval,a5d1a3f0-e911-4f1a-b8f5-97586730fb82,ac6f33f1-667f-46e4-8144-8c13ad4ca6a6,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434765690038,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,awaiting_confirmation,2026-04-27 19:31:16.613232-07,2026-04-27 19:31:18.468-07,2,1,1,0,0,0,2026-04-27 19:31:16.664095-07,2026-04-27 19:31:18.541844-07,agregame un Onza de leche caliente,📋 *Resumen de tu pedido:* • 1x Onza de leche — $8 💰 *Total: $8* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,896cd06b-33d0-42ff-b13c-475b40d0c58b,4ddf9bc2-129c-402b-b3a4-6d7fa237fb3b,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434746120037,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,awaiting_confirmation,2026-04-27 19:31:14.654476-07,2026-04-27 19:31:16.309-07,2,1,1,0,0,0,2026-04-27 19:31:14.682417-07,2026-04-27 19:31:16.386694-07,quiero un Agua mineral chico,📋 *Resumen de tu pedido:* • 1x Agua mineral — $25 💰 *Total: $25* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,9a2f66ae-6b09-4127-a36d-253acd8fe01b,e15c2812-d6c5-495d-a22e-1fcf1c872c6b,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434718840036,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,clarification_needed,2026-04-27 19:31:11.920218-07,2026-04-27 19:31:13.825-07,2,1,1,0,0,0,2026-04-27 19:31:11.943791-07,2026-04-27 19:31:13.905831-07,dame un Matcha Rosa grande,"¿Cómo lo prefieres: Caliente, Rocas o Frappe?",,"",keep_eval_archive
synthetic_eval,3b8ee153-de11-4501-8f6e-286c218e82b7,08c24db9-faa3-4f12-9307-8a902b6cbda6,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434699390035,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,clarification_needed,2026-04-27 19:31:09.975396-07,2026-04-27 19:31:11.661-07,2,1,1,0,0,0,2026-04-27 19:31:10.002664-07,2026-04-27 19:31:11.730796-07,me das un Matcha Agua con leche de coco,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,198ddae7-8a81-4487-9551-79a800f32e34,71918e05-1a35-4919-bdca-85b68d059b28,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434671110034,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,clarification_needed,2026-04-27 19:31:07.154046-07,2026-04-27 19:31:09.714-07,2,1,1,0,0,0,2026-04-27 19:31:07.180632-07,2026-04-27 19:31:09.783226-07,ponme un Matcha Lavanda en las rocas,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,9312fe18-7123-410d-a92b-2e2b021ad705,d07a5f23-3c5e-4c00-bc7c-e90f2b39668a,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434643870033,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,clarification_needed,2026-04-27 19:31:04.433066-07,2026-04-27 19:31:06.255-07,2,1,1,0,0,0,2026-04-27 19:31:04.456351-07,2026-04-27 19:31:06.324322-07,agregame un Matcha Lavanda caliente,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,6d65db31-f146-441e-9a06-94cc133ee55c,cf074e5d-462e-44c1-bcd5-335edfddf5c5,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434621660032,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,clarification_needed,2026-04-27 19:31:02.205981-07,2026-04-27 19:31:04.151-07,2,1,1,0,0,0,2026-04-27 19:31:02.228911-07,2026-04-27 19:31:04.214261-07,quiero un Lavanda Latte chico,"¿Cómo lo prefieres: Caliente, Rocas o Frappe?",,"",keep_eval_archive
synthetic_eval,835cc139-f0ad-4fb9-8575-94a918ebe397,2ee9394e-a98e-41ba-9685-6e6d49c2b51c,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434599540031,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,clarification_needed,2026-04-27 19:31:00.00185-07,2026-04-27 19:31:01.917-07,2,1,1,0,0,0,2026-04-27 19:31:00.045431-07,2026-04-27 19:31:01.980517-07,dame un Te Lavanda Manzanilla grande,Necesito un poco más de detalle para encontrar la variante correcta.,,"",keep_eval_archive
synthetic_eval,ce56842e-b70d-4248-8f7c-ead0702b19a9,7e34137d-c206-444d-88d0-d808b89501a5,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434560880030,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:30:56.127776-07,2026-04-27 19:30:59.095-07,2,1,1,0,0,0,2026-04-27 19:30:56.151642-07,2026-04-27 19:30:59.180812-07,venden Dirty Chai?,"¡Claro que sí! Tenemos Dirty Chai disponible 🔥 Es un café con un toque especial, está en nuestro menú de cafés. Los precios van desde $95 hasta $129 dependiendo del tamaño. ¿Te gus",,"",keep_eval_archive
synthetic_eval,cb8d22c0-870f-4663-9e1e-87d915b95fe1,55bc2c58-0893-4e89-b718-2ff44098c0ce,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434530590029,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:30:53.130278-07,2026-04-27 19:30:55.878-07,2,1,1,0,0,0,2026-04-27 19:30:53.160745-07,2026-04-27 19:30:55.953856-07,me puedes decir si hay Café molido 350 gr?,"No tenemos café molido de 350 gr en ese formato específico, pero sí contamos con opciones de café que te pueden interesar: ☕ **Horchata Kafe** ($89–$99) ☕ **Salted Caramel** ($91–$",,"",keep_eval_archive
synthetic_eval,80be6c6a-6695-41cd-a808-2ce65f48978a,1e40bac7-0ad6-4d9c-9ed4-52c4f73bccae,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434502370028,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:30:50.283635-07,2026-04-27 19:30:52.807-07,2,1,1,0,0,0,2026-04-27 19:30:50.310681-07,2026-04-27 19:30:52.881577-07,manejan Agua?,¡Claro! Tenemos agua disponible: 🌊 **Agua** — $13 💧 **Agua mineral** — $25 🍵 **Matcha Agua** — $70–$85 ¿Cuál te late?,,"",keep_eval_archive
synthetic_eval,0346522d-41dc-4522-a964-9b5c3edf66f5,33445a26-b738-4bbe-9e81-da487abb188f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434470770027,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:30:47.11754-07,2026-04-27 19:30:49.422-07,2,1,1,0,0,0,2026-04-27 19:30:47.142533-07,2026-04-27 19:30:49.490555-07,hay Te Lavanda Manzanilla?,¡Sí! Tenemos **Te Lavanda Manzanilla** 🍵 El precio va de $62 a $80 dependiendo del tamaño. ¿Te gustaría ordenar uno?,,"",keep_eval_archive
synthetic_eval,ca957aa2-eb91-41e2-a495-9ee69816a891,847a12ee-8616-431f-abb5-ca3ccead644f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434436670026,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:30:43.735483-07,2026-04-27 19:30:46.847-07,2,1,1,0,0,0,2026-04-27 19:30:43.762462-07,2026-04-27 19:30:46.910692-07,tienes Moka Blanco?,¡Claro! Sí tenemos Moka Blanco 😊 Es un café que va desde $87 hasta $113 dependiendo del tamaño. ¿Cuál prefieres?,,"",keep_eval_archive
synthetic_eval,269e5a29-47c0-488c-b5e4-b28abc3b80b4,d283b64d-485e-48b3-9b14-892c063fbe4f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434404770025,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:30:40.528476-07,2026-04-27 19:30:43.431-07,2,1,1,0,0,0,2026-04-27 19:30:40.559151-07,2026-04-27 19:30:43.496508-07,venden Matcha Rosa?,"No tenemos exactamente Matcha Rosa, pero sí tenemos opciones de matcha bien sabrosas: • **Matchata** ($92-102) • **Matcha Foam** ($120-142) • **Matcha Mascabado** ($92-124) • **Mat",,"",keep_eval_archive
synthetic_eval,9e584c9c-ebeb-44c2-bc91-bb8ab281e075,60ada816-e833-4d16-bdca-0f0d8262e62e,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434368690024,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:30:36.902421-07,2026-04-27 19:30:39.263-07,2,1,1,0,0,0,2026-04-27 19:30:36.924096-07,2026-04-27 19:30:39.338001-07,me puedes decir si hay Latte Regular?,¡Claro! Sí tenemos Latte Regular disponible 😊 El precio va de $67 a $89 dependiendo del tamaño. ¿Te gustaría ordenar uno?,,"",keep_eval_archive
synthetic_eval,9c1b889e-3efc-4ea6-af15-e22d43674611,b67d9b05-5f14-41e1-bd51-65f28e795c11,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434342040023,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:30:34.233271-07,2026-04-27 19:30:36.646-07,2,1,1,0,0,0,2026-04-27 19:30:34.25309-07,2026-04-27 19:30:36.711613-07,manejan Sugar Free Latte?,¡Claro que sí! Tenemos **Sugar Free Latte** disponible 🙌 Te cuesta entre $75 y $101 dependiendo del tamaño. ¿Te gustaría ordenar uno?,,"",keep_eval_archive
synthetic_eval,d1ca30f7-2a9b-4ce9-bd4b-7a34feef077a,da4ccf75-b8f6-402a-8e78-b3ddc9a7b2c5,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434314590022,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:30:31.497921-07,2026-04-27 19:30:33.999-07,2,1,1,0,0,0,2026-04-27 19:30:31.519967-07,2026-04-27 19:30:34.0567-07,hay Mascabado Latte?,"¡Sí! Tenemos Mascabado Latte disponible 😊 Es un café que va desde $75 hasta $101, dependiendo del tamaño que elijas. ¿Te gustaría ordenar uno?",,"",keep_eval_archive
synthetic_eval,9f53d43b-9d7d-4bf2-bc9c-8f2332584cc9,8976b64b-e057-43d3-91d4-47194b50c654,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434285000021,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:30:28.530196-07,2026-04-27 19:30:30.621-07,2,1,1,0,0,0,2026-04-27 19:30:28.551715-07,2026-04-27 19:30:30.682222-07,tienes Brownie KALU?,¡Claro! Sí tenemos Brownie KALU 🍫 ¿Cuántos quieres?,,"",keep_eval_archive
synthetic_eval,e8673006-2512-4015-aafd-442af818fd9f,3053f981-2666-4e0a-9510-363610562b13,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434254140020,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:30:25.449292-07,2026-04-27 19:30:28.284-07,2,1,1,0,0,0,2026-04-27 19:30:25.471606-07,2026-04-27 19:30:28.342188-07,venden Caramelo vainilla?,"¡Claro que sí! Tenemos **Caramelo vainilla** disponible 🤎 Es un café que va desde $87 hasta $113, dependiendo del tamaño que elijas. ¿Te gustaría ordenar uno?",,"",keep_eval_archive
synthetic_eval,ddedded1-d035-453c-995b-ff530f5d06be,404ab206-8d68-4112-95d8-e4ddcef8db9f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434213100019,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:30:21.347588-07,2026-04-27 19:30:25.221-07,2,1,1,0,0,0,2026-04-27 19:30:21.370796-07,2026-04-27 19:30:25.277272-07,me puedes decir si hay Matcha Agua?,"¡Claro! No tenemos exactamente ""Matcha Agua"", pero tenemos varias opciones de matcha que te van a encantar: 🍵 **Matchata** — $92–$102 🍵 **Matcha Foam** — $120–$142 🍵 **Matcha Pumpk",,"",keep_eval_archive
synthetic_eval,575e3309-7813-4ae7-aa72-82d69ce6ba97,2ead41b9-f10f-4b01-818f-7c841ebb7dd3,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434179670018,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:30:18.002411-07,2026-04-27 19:30:20.533-07,2,1,1,0,0,0,2026-04-27 19:30:18.025012-07,2026-04-27 19:30:20.605823-07,manejan Mascabado Latte?,¡Claro que sí! Tenemos Mascabado Latte 😊 El precio va de $75 a $101 dependiendo del tamaño. ¿Te gustaría ordenar uno?,,"",keep_eval_archive
synthetic_eval,e87fd29a-6277-4b87-9f6a-760e1594e9a2,17296218-9ebc-44d5-a715-ce48df26c91f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434153790017,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:30:15.414277-07,2026-04-27 19:30:17.746-07,2,1,1,0,0,0,2026-04-27 19:30:15.436655-07,2026-04-27 19:30:17.822527-07,hay Pumpkin Spice Latte?,¡Sí! Tenemos dos opciones con Pumpkin Spice: 1. **Pumpkin Spice Latte** - Café clásico 2. **Matcha Pumpkin Spice Latte** - Con matcha ¿Cuál te llama más la atención? 🎃,,"",keep_eval_archive
synthetic_eval,3b74e53b-7db2-4dbf-a43a-ae496c545f89,20eaec39-3c46-41c8-9a10-5af5f04e1a0a,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434125340016,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:30:12.573083-07,2026-04-27 19:30:15.154-07,2,1,1,0,0,0,2026-04-27 19:30:12.597975-07,2026-04-27 19:30:15.222471-07,tienes Rosa Latte?,¡Claro! Sí tenemos Rosa Latte 🌹☕ Es un café que va de $75 a $101 dependiendo del tamaño. ¿Qué tamaño te gustaría?,,"",keep_eval_archive
synthetic_eval,24c1ad90-d553-482e-b76d-660b9f4c4698,1c70660b-33db-41e0-bf9a-8d0d1f88c9af,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434089780015,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:30:09.016623-07,2026-04-27 19:30:11.756-07,2,1,1,0,0,0,2026-04-27 19:30:09.038464-07,2026-04-27 19:30:11.827564-07,venden Matcha Blanco?,"No tenemos Matcha Blanco exacto, pero sí tenemos varias opciones de matcha que te pueden gustar: 🍵 **Matchata** ($92–$102) 🍵 **Matcha Foam** ($120–$142) 🍵 **Matcha Mascabado** ($92",,"",keep_eval_archive
synthetic_eval,797a6192-9515-4de8-a5eb-b856fd963da3,ba4488c0-32f7-463f-8c55-ee990faaa186,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434054350014,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:30:05.474089-07,2026-04-27 19:30:08.796-07,2,1,1,0,0,0,2026-04-27 19:30:05.499521-07,2026-04-27 19:30:08.851102-07,me puedes decir si hay Matcha Vainilla?,"No tenemos exactamente Matcha Vainilla, pero tenemos varias opciones de matcha que te van a encantar: 🍵 **Matchata** ($92–$102) 🍵 **Matcha Foam** ($120–$142) 🍵 **Matcha Mascabado**",,"",keep_eval_archive
synthetic_eval,4ef06754-98cb-4095-aa5b-729f72ea5fc4,d287f3c1-54eb-4f0c-8fc8-00d47afe1d36,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434018370013,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:30:01.889712-07,2026-04-27 19:30:05.25-07,2,1,1,0,0,0,2026-04-27 19:30:01.920076-07,2026-04-27 19:30:05.30454-07,manejan Brownie matcha?,"No tenemos Brownie matcha como tal, pero sí manejamos varios matchas deliciosos 🍵 Te dejo lo que tenemos: - **Matchata** ($92–102) - **Matcha Foam** ($120–142) - **Matcha Pumpkin S",,"",keep_eval_archive
synthetic_eval,a150d764-98f2-44c5-9dc6-557e40d03427,b9dd4f8d-e5e6-4880-9f50-1754284efe9e,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555433973590012,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:29:57.393356-07,2026-04-27 19:30:00.084-07,2,1,1,0,0,0,2026-04-27 19:29:57.416382-07,2026-04-27 19:30:00.164893-07,hay Latte Regular?,¡Claro! Sí tenemos Latte Regular 🔥 El precio va de $67 a $89 dependiendo del tamaño. ¿Cuál prefieres?,,"",keep_eval_archive
synthetic_eval,56d710ff-eb31-4156-8b24-a47ba6adcada,d36ffba0-6fa3-4dec-b618-9ba22459d40a,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555433943740011,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:29:54.439451-07,2026-04-27 19:29:57.146-07,2,1,1,0,0,0,2026-04-27 19:29:54.462777-07,2026-04-27 19:29:57.205612-07,tienes Matcha Blanco?,"No tenemos exactamente Matcha Blanco, pero sí tenemos varias opciones de matcha que te pueden gustar: 🍵 **Matchata** — $92–$102 🍵 **Matcha Foam** — $120–$142 🍵 **Matcha Mascabado**",,"",keep_eval_archive
synthetic_eval,90392d3c-20f9-4a34-ab2c-7a002855a710,fd68e60d-1d2f-4987-8426-464a30845c8c,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555433910180010,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:29:51.049507-07,2026-04-27 19:29:54.169-07,2,1,1,0,0,0,2026-04-27 19:29:51.070527-07,2026-04-27 19:29:54.237176-07,venden Matcha Vainilla?,"No tenemos exactamente Matcha Vainilla, pero sí tenemos otras opciones de matcha bien sabrosas: 🍵 **Matchata** — $92-102 🍵 **Matcha Foam** — $120-142 🍵 **Matcha Mascabado** — $92-1",,"",keep_eval_archive
synthetic_eval,0988524e-4297-43c0-89d1-726b6efd0e4a,6a6889ab-cb78-48db-80c7-62c69d6d90a9,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555433875670009,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:29:47.594832-07,2026-04-27 19:29:50.271-07,2,1,1,0,0,0,2026-04-27 19:29:47.614828-07,2026-04-27 19:29:50.332923-07,me puedes decir si hay Matcha Latte?,¡Claro! Tenemos varias opciones de matcha para ti: 🍵 **Matchata** — $92-102 🍵 **Matcha Foam** — $120-142 🍵 **Matcha Pumpkin Spice Latte** — $107-139 🍵 **Matcha Mascabado** — $92-12,,"",keep_eval_archive
synthetic_eval,107a19da-4467-4091-b418-93ea7654b11f,893d75b9-e384-4054-bd08-0e398bf7a9c3,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555433847500008,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:29:44.782892-07,2026-04-27 19:29:47.309-07,2,1,1,0,0,0,2026-04-27 19:29:44.802719-07,2026-04-27 19:29:47.420711-07,manejan Lavanda Latte?,"¡Claro que sí! Tenemos Lavanda Latte 🍵 Es un café de nuestra categoría de bebidas, y el precio va de $75 a $101 dependiendo del tamaño. ¿Te gustaría ordenar uno?",,"",keep_eval_archive
synthetic_eval,1c02995b-c05f-41d4-9799-d98ba3c5f468,7b453bc5-f048-42d4-8a16-93312e9239dd,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555433824310007,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:29:42.467486-07,2026-04-27 19:29:44.563-07,2,1,1,0,0,0,2026-04-27 19:29:42.488429-07,2026-04-27 19:29:44.615957-07,hay Latte Regular?,¡Claro! Sí tenemos Latte Regular 😊 El precio va de $67 a $89 dependiendo del tamaño. ¿Quieres hacer un pedido?,,"",keep_eval_archive
synthetic_eval,1bbc5602-1367-4706-9483-2d29b79dab76,7dea10b6-2aa4-46db-bc83-ec4d8c56dab9,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555433789680006,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:29:39.004576-07,2026-04-27 19:29:41.367-07,2,1,1,0,0,0,2026-04-27 19:29:39.026124-07,2026-04-27 19:29:41.440304-07,tienes Rosa Latte?,¡Claro que sí! Tenemos Rosa Latte disponible 🌹☕ Es un café que va entre $75 y $101 dependiendo del tamaño. ¿Te gustaría ordenar uno?,,"",keep_eval_archive
synthetic_eval,4714553d-9f50-47c2-a620-9489d7763e59,b1ee25e2-1652-4356-8817-283d5ad55fd7,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555433757980005,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:29:35.832805-07,2026-04-27 19:29:38.751-07,2,1,1,0,0,0,2026-04-27 19:29:35.877576-07,2026-04-27 19:29:38.811767-07,venden Vainilla Latte?,"¡Claro que sí! Tenemos Vainilla Latte disponible 😊 El precio va desde $75 hasta $101, dependiendo del tamaño que elijas. ¿Quieres hacer un pedido?",,"",keep_eval_archive
synthetic_eval,9928dbdf-e982-41ea-94d5-85079ecb11b7,33241549-c19a-45f6-a9a2-7b19b42b84e0,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555433725010004,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,active,browsing,2026-04-27 19:29:32.540452-07,2026-04-27 19:29:35.554-07,2,1,1,0,0,0,2026-04-27 19:29:32.564562-07,2026-04-27 19:29:35.635425-07,me puedes decir si hay Café molido 350 gr?,"No tenemos exactamente café molido de 350 gr, pero sí tenemos opciones de café que te pueden interesar: ☕ **Horchata Kafe** ($89–$99) ☕ **Salted Caramel** ($91–$117) ☕ **Espresso**",,"",keep_eval_archive
